date,area,cases,tests,deaths
2021-07-21,Antrim and Newtownabbey,94,329,0
2021-07-22,Antrim and Newtownabbey,84,247,0
2021-07-23,Antrim and Newtownabbey,91,280,0
2021-07-24,Antrim and Newtownabbey,63,181,0
2021-07-25,Antrim and Newtownabbey,61,184,0
2021-07-26,Antrim and Newtownabbey,102,342,0
2021-07-27,Antrim and Newtownabbey,104,356,0
2021-07-28,Antrim and Newtownabbey,109,303,1
2021-07-29,Antrim and Newtownabbey,74,279,0
2021-07-30,Antrim and Newtownabbey,83,256,0
2021-07-31,Antrim and Newtownabbey,64,175,1
2021-08-01,Antrim and Newtownabbey,66,179,0
2021-08-02,Antrim and Newtownabbey,75,292,0
2021-08-03,Antrim and Newtownabbey,74,269,0
2021-08-04,Antrim and Newtownabbey,83,303,0
2021-08-05,Antrim and Newtownabbey,74,274,0
2021-08-06,Antrim and Newtownabbey,81,311,2
2021-08-07,Antrim and Newtownabbey,56,236,0
2021-08-08,Antrim and Newtownabbey,59,215,0
2021-08-09,Antrim and Newtownabbey,107,331,0
2021-08-10,Antrim and Newtownabbey,98,367,1
2021-08-11,Antrim and Newtownabbey,98,350,0
2021-08-12,Antrim and Newtownabbey,84,297,1
2021-08-13,Antrim and Newtownabbey,75,360,0
2021-08-14,Antrim and Newtownabbey,67,274,0
2021-08-15,Antrim and Newtownabbey,84,247,0
2021-08-16,Antrim and Newtownabbey,107,311,0
2021-08-17,Antrim and Newtownabbey,91,326,0
2021-08-18,Antrim and Newtownabbey,120,353,1
2021-08-19,Antrim and Newtownabbey,104,322,0
2021-08-20,Antrim and Newtownabbey,75,296,0
2021-08-21,Antrim and Newtownabbey,108,300,0
2021-08-22,Antrim and Newtownabbey,84,235,0
2021-08-23,Antrim and Newtownabbey,96,332,1
2021-08-24,Antrim and Newtownabbey,95,302,0
2021-08-25,Antrim and Newtownabbey,116,312,1
2021-08-26,Antrim and Newtownabbey,87,329,0
2021-08-27,Antrim and Newtownabbey,75,269,0
2021-08-28,Antrim and Newtownabbey,73,227,0
2021-08-29,Antrim and Newtownabbey,58,224,0
2021-08-30,Antrim and Newtownabbey,70,276,0
2021-08-31,Antrim and Newtownabbey,94,321,1
2021-09-01,Antrim and Newtownabbey,84,304,0
2021-09-02,Antrim and Newtownabbey,90,360,0
2021-09-03,Antrim and Newtownabbey,89,385,0
2021-09-04,Antrim and Newtownabbey,66,339,0
2021-09-05,Antrim and Newtownabbey,74,267,1
2021-09-06,Antrim and Newtownabbey,95,398,0
2021-09-07,Antrim and Newtownabbey,106,472,0
2021-09-08,Antrim and Newtownabbey,116,489,4
2021-09-09,Antrim and Newtownabbey,93,521,0
2021-09-10,Antrim and Newtownabbey,91,654,0
2021-09-11,Antrim and Newtownabbey,66,502,0
2021-09-12,Antrim and Newtownabbey,50,266,1
2021-09-13,Antrim and Newtownabbey,69,376,1
2021-09-14,Antrim and Newtownabbey,83,434,1
2021-09-15,Antrim and Newtownabbey,58,330,0
2021-09-16,Antrim and Newtownabbey,77,414,2
2021-09-17,Antrim and Newtownabbey,64,418,2
2021-09-18,Antrim and Newtownabbey,65,283,0
2021-09-19,Antrim and Newtownabbey,69,283,0
2021-09-20,Antrim and Newtownabbey,101,395,0
2021-09-21,Antrim and Newtownabbey,86,408,0
2021-09-22,Antrim and Newtownabbey,79,359,0
2021-09-23,Antrim and Newtownabbey,90,361,0
2021-09-24,Antrim and Newtownabbey,75,385,0
2021-09-25,Antrim and Newtownabbey,66,294,0
2021-09-26,Antrim and Newtownabbey,80,249,1
2021-09-27,Antrim and Newtownabbey,120,403,0
2021-09-28,Antrim and Newtownabbey,105,356,0
2021-09-29,Antrim and Newtownabbey,92,392,0
2021-09-30,Antrim and Newtownabbey,91,337,0
2021-10-01,Antrim and Newtownabbey,82,283,0
2021-10-02,Antrim and Newtownabbey,78,236,0
2021-10-03,Antrim and Newtownabbey,81,279,0
2021-10-04,Antrim and Newtownabbey,101,347,0
2021-10-05,Antrim and Newtownabbey,92,358,0
2021-10-06,Antrim and Newtownabbey,99,375,0
2021-10-07,Antrim and Newtownabbey,90,327,1
2021-10-08,Antrim and Newtownabbey,104,368,0
2021-10-09,Antrim and Newtownabbey,80,286,0
2021-10-10,Antrim and Newtownabbey,104,282,0
2021-10-11,Antrim and Newtownabbey,102,379,0
2021-10-12,Antrim and Newtownabbey,127,422,0
2021-10-13,Antrim and Newtownabbey,101,345,1
2021-10-14,Antrim and Newtownabbey,83,303,0
2021-10-15,Antrim and Newtownabbey,118,343,0
2021-10-16,Antrim and Newtownabbey,89,262,0
2021-10-17,Antrim and Newtownabbey,95,302,0
2021-10-18,Antrim and Newtownabbey,118,447,0
2021-10-19,Antrim and Newtownabbey,110,384,0
2021-10-20,Antrim and Newtownabbey,113,364,0
2021-10-21,Antrim and Newtownabbey,102,312,1
2021-10-22,Antrim and Newtownabbey,107,329,1
2021-10-23,Antrim and Newtownabbey,99,250,0
2021-10-24,Antrim and Newtownabbey,110,307,0
2021-10-25,Antrim and Newtownabbey,104,355,2
2021-10-26,Antrim and Newtownabbey,124,336,0
2021-10-27,Antrim and Newtownabbey,129,375,1
2021-10-28,Antrim and Newtownabbey,113,321,2
2021-10-29,Antrim and Newtownabbey,120,331,5
2021-10-30,Antrim and Newtownabbey,72,293,2
2021-10-31,Antrim and Newtownabbey,104,260,2
2021-11-01,Antrim and Newtownabbey,116,385,0
2021-11-02,Antrim and Newtownabbey,107,350,1
2021-11-03,Antrim and Newtownabbey,105,352,0
2021-11-04,Antrim and Newtownabbey,107,326,0
2021-11-05,Antrim and Newtownabbey,80,314,1
2021-11-06,Antrim and Newtownabbey,82,269,1
2021-11-07,Antrim and Newtownabbey,99,289,0
2021-11-08,Antrim and Newtownabbey,98,359,0
2021-11-09,Antrim and Newtownabbey,137,416,0
2021-11-10,Antrim and Newtownabbey,96,379,2
2021-11-11,Antrim and Newtownabbey,79,329,0
2021-11-12,Antrim and Newtownabbey,86,312,1
2021-11-13,Antrim and Newtownabbey,108,305,0
2021-11-14,Antrim and Newtownabbey,120,344,1
2021-11-15,Antrim and Newtownabbey,149,475,1
2021-11-16,Antrim and Newtownabbey,120,443,0
2021-11-17,Antrim and Newtownabbey,148,487,0
2021-11-18,Antrim and Newtownabbey,159,495,1
2021-11-19,Antrim and Newtownabbey,140,434,0
2021-11-20,Antrim and Newtownabbey,102,392,1
2021-11-21,Antrim and Newtownabbey,129,380,0
2021-11-22,Antrim and Newtownabbey,157,545,0
2021-11-23,Antrim and Newtownabbey,154,513,0
2021-11-24,Antrim and Newtownabbey,144,502,0
2021-11-25,Antrim and Newtownabbey,144,504,0
2021-11-26,Antrim and Newtownabbey,119,466,0
2021-11-27,Antrim and Newtownabbey,113,428,0
2021-11-28,Antrim and Newtownabbey,119,425,2
2021-11-29,Antrim and Newtownabbey,161,651,0
2021-11-30,Antrim and Newtownabbey,171,670,0
2021-12-01,Antrim and Newtownabbey,186,719,0
2021-12-02,Antrim and Newtownabbey,153,676,1
2021-12-03,Antrim and Newtownabbey,134,650,0
2021-12-04,Antrim and Newtownabbey,135,581,0
2021-12-05,Antrim and Newtownabbey,126,462,0
2021-12-06,Antrim and Newtownabbey,168,681,2
2021-12-07,Antrim and Newtownabbey,173,668,0
2021-12-08,Antrim and Newtownabbey,184,742,1
2021-12-09,Antrim and Newtownabbey,164,691,1
2021-12-10,Antrim and Newtownabbey,125,703,0
2021-12-11,Antrim and Newtownabbey,115,646,0
2021-12-12,Antrim and Newtownabbey,123,556,0
2021-12-13,Antrim and Newtownabbey,158,751,0
2021-12-14,Antrim and Newtownabbey,180,922,0
2021-12-15,Antrim and Newtownabbey,181,978,0
2021-12-16,Antrim and Newtownabbey,137,903,0
2021-12-17,Antrim and Newtownabbey,123,883,1
2021-12-18,Antrim and Newtownabbey,129,920,0
2021-12-19,Antrim and Newtownabbey,170,794,0
2021-12-20,Antrim and Newtownabbey,233,1033,0
2021-12-21,Antrim and Newtownabbey,289,1191,0
2021-12-22,Antrim and Newtownabbey,303,1277,0
2021-12-23,Antrim and Newtownabbey,381,1374,0
2021-12-24,Antrim and Newtownabbey,316,1014,0
2021-12-25,Antrim and Newtownabbey,161,472,0
2021-12-26,Antrim and Newtownabbey,243,770,0
2021-12-27,Antrim and Newtownabbey,553,1494,1
2021-12-28,Antrim and Newtownabbey,569,1503,0
2021-12-29,Antrim and Newtownabbey,512,1344,0
2021-12-30,Antrim and Newtownabbey,598,1314,0
2021-12-31,Antrim and Newtownabbey,522,1248,0
2022-01-01,Antrim and Newtownabbey,369,787,1
2022-01-02,Antrim and Newtownabbey,450,986,1
2022-01-03,Antrim and Newtownabbey,476,1101,0
2022-01-04,Antrim and Newtownabbey,580,1305,1
2022-01-05,Antrim and Newtownabbey,473,1178,0
2022-01-06,Antrim and Newtownabbey,276,813,0
2022-01-07,Antrim and Newtownabbey,199,692,0
2022-01-08,Antrim and Newtownabbey,209,706,0
2022-01-09,Antrim and Newtownabbey,225,615,0
2022-01-10,Antrim and Newtownabbey,276,709,0
2022-01-11,Antrim and Newtownabbey,243,665,0
2022-01-12,Antrim and Newtownabbey,244,676,0
2022-01-13,Antrim and Newtownabbey,238,664,0
2022-01-14,Antrim and Newtownabbey,261,783,0
2022-01-15,Antrim and Newtownabbey,205,808,0
2022-01-16,Antrim and Newtownabbey,294,754,0
2022-01-17,Antrim and Newtownabbey,391,903,0
2022-01-18,Antrim and Newtownabbey,379,937,2
2022-01-19,Antrim and Newtownabbey,303,950,0
2022-01-20,Antrim and Newtownabbey,306,897,0
2022-01-21,Antrim and Newtownabbey,295,998,1
2022-01-22,Antrim and Newtownabbey,302,1161,0
2022-01-23,Antrim and Newtownabbey,408,1138,1
2022-01-24,Antrim and Newtownabbey,490,1338,0
2022-01-25,Antrim and Newtownabbey,474,1462,1
2022-01-26,Antrim and Newtownabbey,439,1619,0
2022-01-27,Antrim and Newtownabbey,394,1563,0
2020-02-07,Ards and North Down,0,0,0
2020-02-08,Ards and North Down,0,1,0
2020-02-09,Ards and North Down,0,0,0
2020-02-10,Ards and North Down,0,0,0
2020-02-11,Ards and North Down,0,0,0
2020-02-12,Ards and North Down,0,0,0
2020-02-13,Ards and North Down,0,0,0
2020-02-14,Ards and North Down,0,0,0
2020-02-15,Ards and North Down,0,0,0
2020-02-16,Ards and North Down,0,0,0
2020-02-17,Ards and North Down,0,1,0
2020-02-18,Ards and North Down,0,1,0
2020-02-19,Ards and North Down,0,1,0
2020-02-20,Ards and North Down,0,0,0
2020-02-21,Ards and North Down,0,0,0
2020-02-22,Ards and North Down,0,0,0
2020-02-23,Ards and North Down,0,0,0
2020-02-24,Ards and North Down,0,0,0
2020-02-25,Ards and North Down,0,1,0
2020-02-26,Ards and North Down,0,2,0
2020-02-27,Ards and North Down,0,2,0
2020-02-28,Ards and North Down,0,2,0
2020-02-29,Ards and North Down,0,2,0
2020-03-01,Ards and North Down,0,1,0
2020-03-02,Ards and North Down,0,0,0
2020-03-03,Ards and North Down,0,2,0
2020-03-04,Ards and North Down,0,2,0
2020-03-05,Ards and North Down,1,1,0
2020-03-06,Ards and North Down,0,1,0
2020-03-07,Ards and North Down,0,1,0
2020-03-08,Ards and North Down,0,4,0
2020-03-09,Ards and North Down,0,5,0
2020-03-10,Ards and North Down,0,10,0
2020-03-11,Ards and North Down,0,11,0
2020-03-12,Ards and North Down,0,6,0
2020-03-13,Ards and North Down,0,5,0
2020-03-14,Ards and North Down,0,4,0
2020-03-15,Ards and North Down,0,4,0
2020-03-16,Ards and North Down,0,8,0
2020-03-17,Ards and North Down,1,6,0
2020-03-18,Ards and North Down,5,11,0
2020-03-19,Ards and North Down,3,10,0
2020-03-20,Ards and North Down,0,11,0
2020-03-21,Ards and North Down,2,15,0
2020-03-22,Ards and North Down,1,6,0
2020-03-23,Ards and North Down,2,16,1
2020-03-24,Ards and North Down,6,24,0
2020-03-25,Ards and North Down,8,29,1
2020-03-26,Ards and North Down,7,26,0
2020-03-27,Ards and North Down,9,20,0
2020-03-28,Ards and North Down,5,12,1
2020-03-29,Ards and North Down,9,23,0
2020-03-30,Ards and North Down,5,23,1
2020-03-31,Ards and North Down,8,29,0
2020-04-01,Ards and North Down,6,18,1
2020-04-02,Ards and North Down,8,21,0
2020-04-03,Ards and North Down,8,17,0
2020-04-04,Ards and North Down,5,17,1
2020-04-05,Ards and North Down,4,14,0
2020-04-06,Ards and North Down,7,24,0
2020-04-07,Ards and North Down,7,12,1
2020-04-08,Ards and North Down,4,16,0
2020-04-09,Ards and North Down,3,11,0
2020-04-10,Ards and North Down,5,20,1
2020-04-11,Ards and North Down,2,17,0
2020-04-12,Ards and North Down,8,19,0
2020-04-13,Ards and North Down,4,12,1
2020-04-14,Ards and North Down,3,11,0
2020-04-15,Ards and North Down,4,19,1
2020-04-16,Ards and North Down,4,24,2
2020-04-17,Ards and North Down,11,30,0
2020-04-18,Ards and North Down,3,13,0
2020-04-19,Ards and North Down,1,10,0
2020-04-20,Ards and North Down,5,18,3
2020-04-21,Ards and North Down,5,13,1
2020-04-22,Ards and North Down,5,17,1
2020-04-23,Ards and North Down,6,22,2
2020-04-24,Ards and North Down,3,22,0
2020-04-25,Ards and North Down,0,19,0
2020-04-26,Ards and North Down,1,6,0
2020-04-27,Ards and North Down,1,23,0
2020-04-28,Ards and North Down,1,24,1
2020-04-29,Ards and North Down,7,24,0
2020-04-30,Ards and North Down,7,27,0
2020-05-01,Ards and North Down,14,36,1
2020-05-02,Ards and North Down,11,26,2
2020-05-03,Ards and North Down,6,30,2
2020-05-04,Ards and North Down,4,39,0
2020-05-05,Ards and North Down,2,35,0
2020-05-06,Ards and North Down,1,26,0
2020-05-07,Ards and North Down,11,53,0
2020-05-08,Ards and North Down,8,39,2
2020-05-09,Ards and North Down,5,23,1
2020-05-10,Ards and North Down,3,21,1
2020-05-11,Ards and North Down,6,52,0
2020-05-12,Ards and North Down,7,42,1
2020-05-13,Ards and North Down,9,41,0
2020-05-14,Ards and North Down,5,25,3
2020-05-15,Ards and North Down,9,40,0
2020-05-16,Ards and North Down,5,25,0
2020-05-17,Ards and North Down,3,26,1
2020-05-18,Ards and North Down,1,25,0
2020-05-19,Ards and North Down,11,44,0
2020-05-20,Ards and North Down,1,46,0
2020-05-21,Ards and North Down,3,46,1
2020-05-22,Ards and North Down,2,33,0
2020-05-23,Ards and North Down,1,28,0
2020-05-24,Ards and North Down,4,31,0
2020-05-25,Ards and North Down,3,39,0
2020-05-26,Ards and North Down,1,36,0
2020-05-27,Ards and North Down,3,24,1
2020-05-28,Ards and North Down,2,36,0
2020-05-29,Ards and North Down,8,59,1
2020-05-30,Ards and North Down,0,37,0
2020-05-31,Ards and North Down,6,22,0
2020-06-01,Ards and North Down,4,40,0
2020-06-02,Ards and North Down,4,44,1
2020-06-03,Ards and North Down,1,86,1
2020-06-04,Ards and North Down,1,63,0
2020-06-05,Ards and North Down,10,61,1
2020-06-06,Ards and North Down,1,21,0
2020-06-07,Ards and North Down,2,32,0
2020-06-08,Ards and North Down,5,70,0
2020-06-09,Ards and North Down,1,59,0
2020-06-10,Ards and North Down,8,55,0
2020-06-11,Ards and North Down,2,39,0
2020-06-12,Ards and North Down,2,33,0
2020-06-13,Ards and North Down,0,24,0
2020-06-14,Ards and North Down,0,27,0
2020-06-15,Ards and North Down,8,50,0
2020-06-16,Ards and North Down,4,69,0
2020-06-17,Ards and North Down,2,67,1
2020-06-18,Ards and North Down,0,70,0
2020-06-19,Ards and North Down,1,55,1
2020-06-20,Ards and North Down,1,22,0
2020-06-21,Ards and North Down,2,21,0
2020-06-22,Ards and North Down,0,43,1
2020-06-23,Ards and North Down,1,106,1
2020-06-24,Ards and North Down,0,104,0
2020-06-25,Ards and North Down,0,46,0
2020-06-26,Ards and North Down,0,60,0
2020-06-27,Ards and North Down,1,25,0
2020-06-28,Ards and North Down,1,16,0
2020-06-29,Ards and North Down,1,37,0
2020-06-30,Ards and North Down,0,39,0
2020-07-01,Ards and North Down,0,27,0
2020-07-02,Ards and North Down,0,22,0
2020-07-03,Ards and North Down,0,38,1
2020-07-04,Ards and North Down,0,19,0
2020-07-05,Ards and North Down,0,30,0
2020-07-06,Ards and North Down,0,42,0
2020-07-07,Ards and North Down,0,32,0
2020-07-08,Ards and North Down,0,39,0
2020-07-09,Ards and North Down,0,29,0
2020-07-10,Ards and North Down,0,36,0
2020-07-11,Ards and North Down,0,15,0
2020-07-12,Ards and North Down,2,22,0
2020-07-13,Ards and North Down,0,39,0
2020-07-14,Ards and North Down,1,41,0
2020-07-15,Ards and North Down,0,31,0
2020-07-16,Ards and North Down,0,35,0
2020-07-17,Ards and North Down,0,47,0
2020-07-18,Ards and North Down,0,27,0
2020-07-19,Ards and North Down,0,11,0
2020-07-20,Ards and North Down,0,55,0
2020-07-21,Ards and North Down,2,32,0
2020-07-22,Ards and North Down,0,43,0
2020-07-23,Ards and North Down,0,30,0
2020-07-24,Ards and North Down,0,42,0
2020-07-25,Ards and North Down,0,24,0
2020-07-26,Ards and North Down,0,17,0
2020-07-27,Ards and North Down,0,41,0
2020-07-28,Ards and North Down,0,42,0
2020-07-29,Ards and North Down,0,26,0
2020-07-30,Ards and North Down,0,30,0
2020-07-31,Ards and North Down,0,59,0
2020-08-01,Ards and North Down,0,29,0
2020-08-02,Ards and North Down,0,17,0
2020-08-03,Ards and North Down,0,46,0
2020-08-04,Ards and North Down,0,40,0
2020-08-05,Ards and North Down,0,69,0
2020-08-06,Ards and North Down,2,64,0
2020-08-07,Ards and North Down,0,84,0
2020-08-08,Ards and North Down,0,43,0
2020-08-09,Ards and North Down,1,34,0
2020-08-10,Ards and North Down,0,69,0
2020-08-11,Ards and North Down,0,59,0
2020-08-12,Ards and North Down,2,94,0
2020-08-13,Ards and North Down,1,83,0
2020-08-14,Ards and North Down,1,80,0
2020-08-15,Ards and North Down,0,47,0
2020-08-16,Ards and North Down,0,45,0
2020-08-17,Ards and North Down,1,116,0
2020-08-18,Ards and North Down,3,131,0
2020-08-19,Ards and North Down,0,170,0
2020-08-20,Ards and North Down,4,125,0
2020-08-21,Ards and North Down,1,99,0
2020-08-22,Ards and North Down,2,77,0
2020-08-23,Ards and North Down,4,71,0
2020-08-24,Ards and North Down,1,106,0
2020-08-25,Ards and North Down,2,111,0
2020-08-26,Ards and North Down,1,114,0
2020-08-27,Ards and North Down,3,126,0
2020-08-28,Ards and North Down,2,95,1
2020-08-29,Ards and North Down,0,76,0
2020-08-30,Ards and North Down,0,53,0
2020-08-31,Ards and North Down,0,120,0
2020-09-01,Ards and North Down,1,176,0
2020-09-02,Ards and North Down,6,111,0
2020-09-03,Ards and North Down,2,124,0
2020-09-04,Ards and North Down,10,115,0
2020-09-05,Ards and North Down,5,98,0
2020-09-06,Ards and North Down,5,89,0
2020-09-07,Ards and North Down,3,148,0
2020-09-08,Ards and North Down,3,150,0
2020-09-09,Ards and North Down,3,157,0
2020-09-10,Ards and North Down,4,186,0
2020-09-11,Ards and North Down,1,111,0
2020-09-12,Ards and North Down,8,97,0
2020-09-13,Ards and North Down,9,88,0
2020-09-14,Ards and North Down,10,153,0
2020-09-15,Ards and North Down,9,161,0
2020-09-16,Ards and North Down,8,141,0
2020-09-17,Ards and North Down,15,158,0
2020-09-18,Ards and North Down,10,115,0
2020-09-19,Ards and North Down,8,106,0
2020-09-20,Ards and North Down,4,64,0
2020-09-21,Ards and North Down,7,120,0
2020-09-22,Ards and North Down,2,105,0
2020-09-23,Ards and North Down,8,106,0
2020-09-24,Ards and North Down,6,122,0
2020-09-25,Ards and North Down,7,122,0
2020-09-26,Ards and North Down,11,68,0
2020-09-27,Ards and North Down,12,71,0
2020-09-28,Ards and North Down,6,91,0
2020-09-29,Ards and North Down,10,110,0
2020-09-30,Ards and North Down,16,131,0
2020-10-01,Ards and North Down,17,133,0
2020-10-02,Ards and North Down,14,93,0
2020-10-03,Ards and North Down,9,79,0
2020-10-04,Ards and North Down,24,104,0
2020-10-05,Ards and North Down,20,148,0
2020-10-06,Ards and North Down,36,180,0
2020-10-07,Ards and North Down,31,177,0
2020-10-08,Ards and North Down,28,210,0
2020-10-09,Ards and North Down,21,120,0
2020-10-10,Ards and North Down,24,115,0
2020-10-11,Ards and North Down,23,109,0
2020-10-12,Ards and North Down,48,177,0
2020-10-13,Ards and North Down,39,159,0
2020-10-14,Ards and North Down,35,163,0
2020-10-15,Ards and North Down,44,174,0
2020-10-16,Ards and North Down,42,162,0
2020-10-17,Ards and North Down,29,139,1
2020-10-18,Ards and North Down,29,127,0
2020-10-19,Ards and North Down,44,177,1
2020-10-20,Ards and North Down,42,176,0
2020-10-21,Ards and North Down,32,151,1
2020-10-22,Ards and North Down,40,170,0
2020-10-23,Ards and North Down,33,159,0
2020-10-24,Ards and North Down,45,124,0
2020-10-25,Ards and North Down,31,92,1
2020-10-26,Ards and North Down,31,144,2
2020-10-27,Ards and North Down,29,119,0
2020-10-28,Ards and North Down,25,109,0
2020-10-29,Ards and North Down,22,136,0
2020-10-30,Ards and North Down,30,104,0
2020-10-31,Ards and North Down,34,100,0
2020-11-01,Ards and North Down,19,84,1
2020-11-02,Ards and North Down,48,148,1
2020-11-03,Ards and North Down,32,136,0
2020-11-04,Ards and North Down,22,115,0
2020-11-05,Ards and North Down,38,136,0
2020-11-06,Ards and North Down,22,123,0
2020-11-07,Ards and North Down,27,135,0
2020-11-08,Ards and North Down,36,106,0
2020-11-09,Ards and North Down,38,145,0
2020-11-10,Ards and North Down,31,136,0
2020-11-11,Ards and North Down,37,166,1
2020-11-12,Ards and North Down,38,161,0
2020-11-13,Ards and North Down,23,117,1
2020-11-14,Ards and North Down,24,98,3
2020-11-15,Ards and North Down,21,79,1
2020-11-16,Ards and North Down,27,142,0
2020-11-17,Ards and North Down,20,108,0
2020-11-18,Ards and North Down,24,127,0
2020-11-19,Ards and North Down,17,130,0
2020-11-20,Ards and North Down,10,159,1
2020-11-21,Ards and North Down,17,80,0
2020-11-22,Ards and North Down,14,78,0
2020-11-23,Ards and North Down,23,152,0
2020-11-24,Ards and North Down,21,123,0
2020-11-25,Ards and North Down,25,144,0
2020-11-26,Ards and North Down,30,152,1
2020-11-27,Ards and North Down,10,108,1
2020-11-28,Ards and North Down,7,73,0
2020-11-29,Ards and North Down,8,61,0
2020-11-30,Ards and North Down,18,137,0
2020-12-01,Ards and North Down,13,115,0
2020-12-02,Ards and North Down,31,133,0
2020-12-03,Ards and North Down,30,160,0
2020-12-04,Ards and North Down,14,110,0
2020-12-05,Ards and North Down,18,83,1
2020-12-06,Ards and North Down,30,105,1
2020-12-07,Ards and North Down,33,181,1
2020-12-08,Ards and North Down,9,127,0
2020-12-09,Ards and North Down,14,118,0
2020-12-10,Ards and North Down,12,103,0
2020-12-11,Ards and North Down,10,77,1
2020-12-12,Ards and North Down,11,58,0
2020-12-13,Ards and North Down,7,67,0
2020-12-14,Ards and North Down,24,153,0
2020-12-15,Ards and North Down,36,158,0
2020-12-16,Ards and North Down,29,158,1
2020-12-17,Ards and North Down,17,130,0
2020-12-18,Ards and North Down,12,105,3
2020-12-19,Ards and North Down,27,137,0
2020-12-20,Ards and North Down,17,110,0
2020-12-21,Ards and North Down,35,224,2
2020-12-22,Ards and North Down,37,225,0
2020-12-23,Ards and North Down,30,191,1
2020-12-24,Ards and North Down,23,121,1
2020-12-25,Ards and North Down,11,40,1
2020-12-26,Ards and North Down,35,104,1
2020-12-27,Ards and North Down,32,139,2
2020-12-28,Ards and North Down,47,168,0
2020-12-29,Ards and North Down,67,248,1
2020-12-30,Ards and North Down,88,236,0
2020-12-31,Ards and North Down,70,180,2
2021-01-01,Ards and North Down,37,116,2
2021-01-02,Ards and North Down,82,205,1
2021-01-03,Ards and North Down,94,200,0
2021-01-04,Ards and North Down,96,249,1
2021-01-05,Ards and North Down,63,203,0
2021-01-06,Ards and North Down,73,201,0
2021-01-07,Ards and North Down,54,202,1
2021-01-08,Ards and North Down,67,192,1
2021-01-09,Ards and North Down,46,147,3
2021-01-10,Ards and North Down,32,114,0
2021-01-11,Ards and North Down,54,181,1
2021-01-12,Ards and North Down,48,176,2
2021-01-13,Ards and North Down,51,194,1
2021-01-14,Ards and North Down,49,187,2
2021-01-15,Ards and North Down,30,115,0
2021-01-16,Ards and North Down,34,106,1
2021-01-17,Ards and North Down,34,105,6
2021-01-18,Ards and North Down,48,175,2
2021-01-19,Ards and North Down,48,151,0
2021-01-20,Ards and North Down,48,157,1
2021-01-21,Ards and North Down,29,142,0
